SANCTUARY,date,SST_0,Temperature
FKNMS,X2007122000_water_temp_0,4975.0692009,24.975069200900002
FKNMS,X2007122100_water_temp_0,4996.232319,24.996232319
FKNMS,X2007122200_water_temp_0,5021.1343687,25.0211343687
FKNMS,X2007122300_water_temp_0,4773.9635147,24.7739635147
FKNMS,X2007122400_water_temp_0,4849.1606622,24.8491606622
FKNMS,X2007122500_water_temp_0,4695.50866,24.69550866
FKNMS,X2007122600_water_temp_0,4647.9926055,24.6479926055
FKNMS,X2007122700_water_temp_0,4828.396576,24.828396576
FKNMS,X2007122800_water_temp_0,4990.6247051,24.9906247051
FKNMS,X2007122900_water_temp_0,5260.3715482,25.2603715482
FKNMS,X2007123000_water_temp_0,5308.027613,25.308027613
FKNMS,X2007123100_water_temp_0,5389.9152301,25.3899152301
