SANCTUARY,date,SST_0,Temperature,datetime
FKNMS,X1996082800_water_temp_0,9464.8651116,29.464865111599998,1996-08-28T04:00:00Z
FKNMS,X1996082900_water_temp_0,9673.6080587,29.673608058699998,1996-08-29T04:00:00Z
FKNMS,X1996083000_water_temp_0,9975.8754504,29.9758754504,1996-08-30T04:00:00Z
FKNMS,X1996083100_water_temp_0,10432.1365993,30.4321365993,1996-08-31T04:00:00Z
FKNMS,X1996090100_water_temp_0,10425.7669513,30.425766951299998,1996-09-01T04:00:00Z
FKNMS,X1996090200_water_temp_0,10748.5666326,30.7485666326,1996-09-02T04:00:00Z
FKNMS,X1996090300_water_temp_0,10826.2025649,30.8262025649,1996-09-03T04:00:00Z
FKNMS,X1996090400_water_temp_0,10374.8412911,30.374841291099997,1996-09-04T04:00:00Z
FKNMS,X1996090500_water_temp_0,10203.0531795,30.203053179500003,1996-09-05T04:00:00Z
FKNMS,X1996090600_water_temp_0,10528.6246695,30.5286246695,1996-09-06T04:00:00Z
FKNMS,X1996090700_water_temp_0,10714.6504171,30.7146504171,1996-09-07T04:00:00Z
FKNMS,X1996090800_water_temp_0,10358.8420188,30.3588420188,1996-09-08T04:00:00Z
FKNMS,X1996091900_water_temp_0,10733.6161851,30.7336161851,1996-09-19T04:00:00Z
FKNMS,X1996092000_water_temp_0,10341.5647156,30.3415647156,1996-09-20T04:00:00Z
FKNMS,X1996100500_water_temp_0,8696.1377127,28.6961377127,1996-10-05T04:00:00Z
FKNMS,X1996101400_water_temp_0,7367.1055801,27.367105580100002,1996-10-14T04:00:00Z
FKNMS,X1996101500_water_temp_0,7077.5394772,27.0775394772,1996-10-15T04:00:00Z
FKNMS,X1996101600_water_temp_0,7237.6224685,27.2376224685,1996-10-16T04:00:00Z
FKNMS,X1996101700_water_temp_0,7276.1393352,27.2761393352,1996-10-17T04:00:00Z
FKNMS,X1996101800_water_temp_0,7386.2313739,27.3862313739,1996-10-18T04:00:00Z
FKNMS,X1996101900_water_temp_0,7223.187749,27.223187749,1996-10-19T04:00:00Z
FKNMS,X1996102000_water_temp_0,6851.1215072,26.8511215072,1996-10-20T04:00:00Z
FKNMS,X1996102100_water_temp_0,6966.5222341,26.9665222341,1996-10-21T04:00:00Z
FKNMS,X1996102200_water_temp_0,6766.0362205,26.7660362205,1996-10-22T04:00:00Z
FKNMS,X1996102300_water_temp_0,6733.1620309,26.7331620309,1996-10-23T04:00:00Z
FKNMS,X1996102400_water_temp_0,6999.335944,26.999335944000002,1996-10-24T04:00:00Z
FKNMS,X1996102500_water_temp_0,7122.5651513,27.1225651513,1996-10-25T04:00:00Z
FKNMS,X1996102600_water_temp_0,7091.2881171,27.0912881171,1996-10-26T04:00:00Z
FKNMS,X1996102700_water_temp_0,7139.3656944,27.1393656944,1996-10-27T04:00:00Z
FKNMS,X1996102800_water_temp_0,7098.7525445,27.0987525445,1996-10-28T05:00:00Z
FKNMS,X1996102900_water_temp_0,7102.7636395,27.1027636395,1996-10-29T05:00:00Z
FKNMS,X1996103000_water_temp_0,7142.9133704,27.1429133704,1996-10-30T05:00:00Z
FKNMS,X1996103100_water_temp_0,7055.3206364,27.0553206364,1996-10-31T05:00:00Z
FKNMS,X1996110100_water_temp_0,7187.2129598,27.1872129598,1996-11-01T05:00:00Z
FKNMS,X1996110200_water_temp_0,7102.7185864,27.1027185864,1996-11-02T05:00:00Z
FKNMS,X1996110300_water_temp_0,7546.5042545,27.5465042545,1996-11-03T05:00:00Z
FKNMS,X1996110400_water_temp_0,7155.6021473,27.1556021473,1996-11-04T05:00:00Z
FKNMS,X1996110500_water_temp_0,6977.4396201,26.9774396201,1996-11-05T05:00:00Z
FKNMS,X1996110600_water_temp_0,7071.5460644,27.0715460644,1996-11-06T05:00:00Z
FKNMS,X1996110700_water_temp_0,7112.0680269,27.1120680269,1996-11-07T05:00:00Z
FKNMS,X1996110800_water_temp_0,7088.1911577,27.0881911577,1996-11-08T05:00:00Z
FKNMS,X1996110900_water_temp_0,7278.5233744,27.2785233744,1996-11-09T05:00:00Z
FKNMS,X1996111000_water_temp_0,6247.4933997,26.247493399699998,1996-11-10T05:00:00Z
FKNMS,X1996111100_water_temp_0,5597.4933668,25.597493366800002,1996-11-11T05:00:00Z
FKNMS,X1996111200_water_temp_0,5251.2500914,25.2512500914,1996-11-12T05:00:00Z
FKNMS,X1996111300_water_temp_0,5036.4279577,25.0364279577,1996-11-13T05:00:00Z
FKNMS,X1996111400_water_temp_0,5085.2040313,25.0852040313,1996-11-14T05:00:00Z
FKNMS,X1996111500_water_temp_0,5276.351607,25.276351607,1996-11-15T05:00:00Z
FKNMS,X1996111600_water_temp_0,5512.7689277,25.5127689277,1996-11-16T05:00:00Z
FKNMS,X1996111700_water_temp_0,5663.6890338,25.6636890338,1996-11-17T05:00:00Z
FKNMS,X1996111800_water_temp_0,5609.7179583,25.6097179583,1996-11-18T05:00:00Z
FKNMS,X1996111900_water_temp_0,5615.1181753,25.6151181753,1996-11-19T05:00:00Z
FKNMS,X1996112000_water_temp_0,5580.9913875,25.5809913875,1996-11-20T05:00:00Z
FKNMS,X1996112100_water_temp_0,5731.131696,25.731131696,1996-11-21T05:00:00Z
FKNMS,X1996112200_water_temp_0,5750.0385723,25.7500385723,1996-11-22T05:00:00Z
FKNMS,X1996112300_water_temp_0,5872.798031,25.872798031000002,1996-11-23T05:00:00Z
FKNMS,X1996112400_water_temp_0,5361.3564917,25.3613564917,1996-11-24T05:00:00Z
FKNMS,X1996112500_water_temp_0,5418.4922795,25.4184922795,1996-11-25T05:00:00Z
FKNMS,X1996112600_water_temp_0,5645.02345,25.64502345,1996-11-26T05:00:00Z
FKNMS,X1996112700_water_temp_0,5450.0505667,25.4500505667,1996-11-27T05:00:00Z
FKNMS,X1996112800_water_temp_0,4612.4957171,24.6124957171,1996-11-28T05:00:00Z
FKNMS,X1996112900_water_temp_0,4660.0441564,24.6600441564,1996-11-29T05:00:00Z
FKNMS,X1996113000_water_temp_0,4995.7658663,24.9957658663,1996-11-30T05:00:00Z
FKNMS,X1996120100_water_temp_0,5096.8120491,25.096812049100002,1996-12-01T05:00:00Z
FKNMS,X1996120200_water_temp_0,5041.2309014,25.0412309014,1996-12-02T05:00:00Z
FKNMS,X1996120300_water_temp_0,5106.8944521,25.1068944521,1996-12-03T05:00:00Z
FKNMS,X1996120400_water_temp_0,5008.0443613,25.0080443613,1996-12-04T05:00:00Z
FKNMS,X1996120500_water_temp_0,4797.024319,24.797024319000002,1996-12-05T05:00:00Z
FKNMS,X1996120600_water_temp_0,5043.0901498,25.0430901498,1996-12-06T05:00:00Z
FKNMS,X1996120700_water_temp_0,5243.7474545,25.2437474545,1996-12-07T05:00:00Z
FKNMS,X1996120800_water_temp_0,5156.2155984,25.1562155984,1996-12-08T05:00:00Z
FKNMS,X1996120900_water_temp_0,4434.1220429,24.4341220429,1996-12-09T05:00:00Z
FKNMS,X1996121000_water_temp_0,3768.1315494,23.7681315494,1996-12-10T05:00:00Z
FKNMS,X1996121100_water_temp_0,3639.5839386,23.6395839386,1996-12-11T05:00:00Z
FKNMS,X1996121200_water_temp_0,3999.0853378,23.9990853378,1996-12-12T05:00:00Z
FKNMS,X1996121300_water_temp_0,4186.8276026,24.1868276026,1996-12-13T05:00:00Z
FKNMS,X1996121400_water_temp_0,4318.3008138,24.3183008138,1996-12-14T05:00:00Z
FKNMS,X1996121500_water_temp_0,3918.6793242,23.9186793242,1996-12-15T05:00:00Z
FKNMS,X1996121600_water_temp_0,3930.3692835,23.9303692835,1996-12-16T05:00:00Z
FKNMS,X1996121700_water_temp_0,4042.0507125,24.0420507125,1996-12-17T05:00:00Z
FKNMS,X1996121800_water_temp_0,4104.7541391,24.104754139100002,1996-12-18T05:00:00Z
FKNMS,X1996121900_water_temp_0,3900.4748572,23.9004748572,1996-12-19T05:00:00Z
FKNMS,X1996122000_water_temp_0,3365.350236,23.365350236,1996-12-20T05:00:00Z
FKNMS,X1996122100_water_temp_0,2505.4647567,22.5054647567,1996-12-21T05:00:00Z
FKNMS,X1996122200_water_temp_0,2481.2941432,22.4812941432,1996-12-22T05:00:00Z
FKNMS,X1996122300_water_temp_0,3466.3189881,23.4663189881,1996-12-23T05:00:00Z
FKNMS,X1996122400_water_temp_0,3757.4355594,23.7574355594,1996-12-24T05:00:00Z
FKNMS,X1996122500_water_temp_0,4080.0345313,24.0800345313,1996-12-25T05:00:00Z
FKNMS,X1996122600_water_temp_0,4163.2529236,24.163252923599998,1996-12-26T05:00:00Z
FKNMS,X1996122700_water_temp_0,4387.0328224,24.387032822400002,1996-12-27T05:00:00Z
FKNMS,X1996122800_water_temp_0,4544.9222283,24.5449222283,1996-12-28T05:00:00Z
FKNMS,X1996122900_water_temp_0,4511.0287086,24.5110287086,1996-12-29T05:00:00Z
FKNMS,X1996123000_water_temp_0,4577.6731371,24.5776731371,1996-12-30T05:00:00Z
FKNMS,X1997010100_water_temp_0,4658.6294936,24.6586294936,1997-01-01T05:00:00Z
FKNMS,X1997010200_water_temp_0,4715.5376118,24.715537611800002,1997-01-02T05:00:00Z
FKNMS,X1997010300_water_temp_0,4816.9434295,24.8169434295,1997-01-03T05:00:00Z
FKNMS,X1997010400_water_temp_0,4891.6403393,24.8916403393,1997-01-04T05:00:00Z
FKNMS,X1997010500_water_temp_0,4711.6589451,24.711658945099998,1997-01-05T05:00:00Z
FKNMS,X1997010600_water_temp_0,4789.2458155,24.7892458155,1997-01-06T05:00:00Z
FKNMS,X1997010700_water_temp_0,4875.9871328,24.8759871328,1997-01-07T05:00:00Z
FKNMS,X1997010800_water_temp_0,5329.3875123,25.329387512300002,1997-01-08T05:00:00Z
FKNMS,X1997010900_water_temp_0,5257.1105876,25.2571105876,1997-01-09T05:00:00Z
FKNMS,X1997011000_water_temp_0,5050.8156295,25.0508156295,1997-01-10T05:00:00Z
FKNMS,X1997011100_water_temp_0,4366.7362421,24.3667362421,1997-01-11T05:00:00Z
FKNMS,X1997011200_water_temp_0,3916.1935747000002,23.9161935747,1997-01-12T05:00:00Z
FKNMS,X1997011300_water_temp_0,3880.975903,23.880975903,1997-01-13T05:00:00Z
FKNMS,X1997011400_water_temp_0,3871.9624619,23.8719624619,1997-01-14T05:00:00Z
FKNMS,X1997011500_water_temp_0,3883.9105352,23.883910535200002,1997-01-15T05:00:00Z
FKNMS,X1997011600_water_temp_0,4068.4269712,24.0684269712,1997-01-16T05:00:00Z
FKNMS,X1997011700_water_temp_0,4076.2700004,24.0762700004,1997-01-17T05:00:00Z
FKNMS,X1997011800_water_temp_0,3243.9123354,23.2439123354,1997-01-18T05:00:00Z
FKNMS,X1997011900_water_temp_0,2275.4573432,22.2754573432,1997-01-19T05:00:00Z
FKNMS,X1997012000_water_temp_0,1777.4137668,21.7774137668,1997-01-20T05:00:00Z
FKNMS,X1997012100_water_temp_0,2037.5859517,22.0375859517,1997-01-21T05:00:00Z
FKNMS,X1997012200_water_temp_0,1979.7614847,21.9797614847,1997-01-22T05:00:00Z
FKNMS,X1997012300_water_temp_0,2642.3834959,22.6423834959,1997-01-23T05:00:00Z
FKNMS,X1997012400_water_temp_0,3094.6518071,23.0946518071,1997-01-24T05:00:00Z
FKNMS,X1997012500_water_temp_0,3486.8987984,23.4868987984,1997-01-25T05:00:00Z
FKNMS,X1997012600_water_temp_0,3762.6018227,23.7626018227,1997-01-26T05:00:00Z
FKNMS,X1997012700_water_temp_0,3618.5131197,23.6185131197,1997-01-27T05:00:00Z
FKNMS,X1997012800_water_temp_0,3834.9182828,23.8349182828,1997-01-28T05:00:00Z
FKNMS,X1997012900_water_temp_0,3923.8952184,23.9238952184,1997-01-29T05:00:00Z
FKNMS,X1997013000_water_temp_0,4232.4039004,24.2324039004,1997-01-30T05:00:00Z
FKNMS,X1997013100_water_temp_0,4224.7596455,24.2247596455,1997-01-31T05:00:00Z
FKNMS,X1997020100_water_temp_0,3441.4392792,23.4414392792,1997-02-01T05:00:00Z
FKNMS,X1997020200_water_temp_0,3147.6800107,23.1476800107,1997-02-02T05:00:00Z
FKNMS,X1997020300_water_temp_0,3232.73784,23.23273784,1997-02-03T05:00:00Z
FKNMS,X1997020400_water_temp_0,3525.3041741,23.5253041741,1997-02-04T05:00:00Z
FKNMS,X1997020500_water_temp_0,4074.6736167,24.0746736167,1997-02-05T05:00:00Z
FKNMS,X1997020600_water_temp_0,4547.6210312,24.547621031200002,1997-02-06T05:00:00Z
FKNMS,X1997020700_water_temp_0,4670.1830916,24.670183091600002,1997-02-07T05:00:00Z
FKNMS,X1997020800_water_temp_0,4513.4915154,24.5134915154,1997-02-08T05:00:00Z
FKNMS,X1997020900_water_temp_0,5045.5602742,25.0455602742,1997-02-09T05:00:00Z
FKNMS,X1997021000_water_temp_0,4628.4754698,24.6284754698,1997-02-10T05:00:00Z
FKNMS,X1997021100_water_temp_0,4036.1459902,24.0361459902,1997-02-11T05:00:00Z
FKNMS,X1997021200_water_temp_0,3506.855338,23.506855338,1997-02-12T05:00:00Z
FKNMS,X1997021300_water_temp_0,3686.6555003,23.6866555003,1997-02-13T05:00:00Z
FKNMS,X1997021400_water_temp_0,4331.518734,24.331518734,1997-02-14T05:00:00Z
FKNMS,X1997021500_water_temp_0,4473.7510921,24.473751092100002,1997-02-15T05:00:00Z
FKNMS,X1997021600_water_temp_0,4638.0711973,24.6380711973,1997-02-16T05:00:00Z
FKNMS,X1997021700_water_temp_0,4325.8288687,24.3258288687,1997-02-17T05:00:00Z
FKNMS,X1997021800_water_temp_0,3853.8180987,23.8538180987,1997-02-18T05:00:00Z
FKNMS,X1997021900_water_temp_0,3986.5173058,23.9865173058,1997-02-19T05:00:00Z
FKNMS,X1997022000_water_temp_0,3934.2239233,23.9342239233,1997-02-20T05:00:00Z
FKNMS,X1997022100_water_temp_0,4257.2147884,24.2572147884,1997-02-21T05:00:00Z
FKNMS,X1997022200_water_temp_0,4477.6766409,24.4776766409,1997-02-22T05:00:00Z
FKNMS,X1997022300_water_temp_0,4951.23513,24.95123513,1997-02-23T05:00:00Z
FKNMS,X1997022400_water_temp_0,5032.1647957,25.032164795699998,1997-02-24T05:00:00Z
FKNMS,X1997022500_water_temp_0,5049.4779451,25.0494779451,1997-02-25T05:00:00Z
FKNMS,X1997022600_water_temp_0,5165.2256845,25.1652256845,1997-02-26T05:00:00Z
FKNMS,X1997022700_water_temp_0,5029.9102927,25.029910292700002,1997-02-27T05:00:00Z
FKNMS,X1997022800_water_temp_0,5079.3770584,25.0793770584,1997-02-28T05:00:00Z
FKNMS,X1997030100_water_temp_0,5249.9340939,25.249934093900002,1997-03-01T05:00:00Z
FKNMS,X1997030200_water_temp_0,5121.8401072,25.1218401072,1997-03-02T05:00:00Z
FKNMS,X1997030300_water_temp_0,5281.6539225,25.2816539225,1997-03-03T05:00:00Z
FKNMS,X1997030400_water_temp_0,5475.605292,25.475605292,1997-03-04T05:00:00Z
FKNMS,X1997030500_water_temp_0,5464.9824784,25.4649824784,1997-03-05T05:00:00Z
FKNMS,X1997030600_water_temp_0,5402.9359441,25.4029359441,1997-03-06T05:00:00Z
FKNMS,X1997030700_water_temp_0,5616.5062483,25.6165062483,1997-03-07T05:00:00Z
FKNMS,X1997030800_water_temp_0,5215.7393785,25.2157393785,1997-03-08T05:00:00Z
FKNMS,X1997030900_water_temp_0,5056.3543861,25.0563543861,1997-03-09T05:00:00Z
FKNMS,X1997031000_water_temp_0,4966.398588,24.966398588,1997-03-10T05:00:00Z
FKNMS,X1997031100_water_temp_0,4849.5481488,24.8495481488,1997-03-11T05:00:00Z
FKNMS,X1997031200_water_temp_0,4939.7294113,24.9397294113,1997-03-12T05:00:00Z
FKNMS,X1997031300_water_temp_0,5376.8514458,25.3768514458,1997-03-13T05:00:00Z
FKNMS,X1997031400_water_temp_0,5325.3389686,25.3253389686,1997-03-14T05:00:00Z
FKNMS,X1997031500_water_temp_0,5334.3123687,25.3343123687,1997-03-15T05:00:00Z
FKNMS,X1997031600_water_temp_0,5473.4368289,25.4734368289,1997-03-16T05:00:00Z
FKNMS,X1997031700_water_temp_0,5481.6700609,25.4816700609,1997-03-17T05:00:00Z
FKNMS,X1997031800_water_temp_0,5272.2544783,25.2722544783,1997-03-18T05:00:00Z
FKNMS,X1997031900_water_temp_0,5234.1453314,25.2341453314,1997-03-19T05:00:00Z
FKNMS,X1997032000_water_temp_0,5517.2572389,25.5172572389,1997-03-20T05:00:00Z
FKNMS,X1997032100_water_temp_0,5591.629766,25.591629766,1997-03-21T05:00:00Z
FKNMS,X1997032200_water_temp_0,5017.3479751,25.0173479751,1997-03-22T05:00:00Z
FKNMS,X1997032300_water_temp_0,4833.6175137,24.8336175137,1997-03-23T05:00:00Z
FKNMS,X1997032400_water_temp_0,4974.1894624,24.9741894624,1997-03-24T05:00:00Z
FKNMS,X1997032500_water_temp_0,5866.0536341,25.8660536341,1997-03-25T05:00:00Z
FKNMS,X1997032600_water_temp_0,5294.2014193,25.294201419300002,1997-03-26T05:00:00Z
FKNMS,X1997032700_water_temp_0,5889.949084,25.889949084,1997-03-27T05:00:00Z
FKNMS,X1997032800_water_temp_0,6684.5634761,26.6845634761,1997-03-28T05:00:00Z
FKNMS,X1997032900_water_temp_0,7201.267899,27.201267899,1997-03-29T05:00:00Z
FKNMS,X1997033000_water_temp_0,7052.7491331,27.0527491331,1997-03-30T05:00:00Z
FKNMS,X1997033100_water_temp_0,7507.7423402,27.5077423402,1997-03-31T05:00:00Z
FKNMS,X1997040100_water_temp_0,6678.7538584,26.6787538584,1997-04-01T05:00:00Z
FKNMS,X1997040200_water_temp_0,6131.4003617,26.1314003617,1997-04-02T05:00:00Z
FKNMS,X1997040300_water_temp_0,5868.3520264,25.8683520264,1997-04-03T05:00:00Z
FKNMS,X1997040400_water_temp_0,5490.2382183,25.4902382183,1997-04-04T05:00:00Z
FKNMS,X1997040500_water_temp_0,5336.9740448,25.3369740448,1997-04-05T05:00:00Z
FKNMS,X1997040600_water_temp_0,5279.9547389,25.2799547389,1997-04-06T05:00:00Z
FKNMS,X1997040700_water_temp_0,5302.868365,25.302868365000002,1997-04-07T04:00:00Z
FKNMS,X1997040800_water_temp_0,5634.7042672,25.6347042672,1997-04-08T04:00:00Z
FKNMS,X1997040900_water_temp_0,6108.9360278,26.1089360278,1997-04-09T04:00:00Z
FKNMS,X1997041000_water_temp_0,6084.3818381,26.0843818381,1997-04-10T04:00:00Z
FKNMS,X1997041100_water_temp_0,5718.2576734,25.7182576734,1997-04-11T04:00:00Z
FKNMS,X1997041200_water_temp_0,5597.0718205,25.5970718205,1997-04-12T04:00:00Z
FKNMS,X1997041300_water_temp_0,6211.6671408,26.2116671408,1997-04-13T04:00:00Z
FKNMS,X1997041400_water_temp_0,7139.4608925,27.1394608925,1997-04-14T04:00:00Z
FKNMS,X1997041500_water_temp_0,6850.6016908,26.8506016908,1997-04-15T04:00:00Z
FKNMS,X1997041600_water_temp_0,6653.1035238,26.6531035238,1997-04-16T04:00:00Z
FKNMS,X1997041700_water_temp_0,6254.2459712,26.2542459712,1997-04-17T04:00:00Z
FKNMS,X1997041800_water_temp_0,6278.1758395,26.2781758395,1997-04-18T04:00:00Z
FKNMS,X1997041900_water_temp_0,5859.3613575,25.8593613575,1997-04-19T04:00:00Z
FKNMS,X1997042000_water_temp_0,6034.3224366,26.0343224366,1997-04-20T04:00:00Z
FKNMS,X1997042100_water_temp_0,5709.5541749,25.7095541749,1997-04-21T04:00:00Z
FKNMS,X1997042200_water_temp_0,5879.3594766,25.8793594766,1997-04-22T04:00:00Z
FKNMS,X1997042300_water_temp_0,6556.0522775,26.5560522775,1997-04-23T04:00:00Z
FKNMS,X1997042400_water_temp_0,6186.1770662,26.1861770662,1997-04-24T04:00:00Z
FKNMS,X1997042500_water_temp_0,6074.8149961,26.0748149961,1997-04-25T04:00:00Z
FKNMS,X1997042600_water_temp_0,6336.7527984,26.3367527984,1997-04-26T04:00:00Z
FKNMS,X1997042700_water_temp_0,6528.639132,26.528639132000002,1997-04-27T04:00:00Z
FKNMS,X1997042800_water_temp_0,6719.8802332,26.7198802332,1997-04-28T04:00:00Z
FKNMS,X1997042900_water_temp_0,6762.4071986,26.762407198600002,1997-04-29T04:00:00Z
FKNMS,X1997043000_water_temp_0,7085.0317707,27.0850317707,1997-04-30T04:00:00Z
FKNMS,X1997050100_water_temp_0,6957.23886,26.95723886,1997-05-01T04:00:00Z
FKNMS,X1997050200_water_temp_0,8754.5904424,28.7545904424,1997-05-02T04:00:00Z
FKNMS,X1997050300_water_temp_0,7147.8357669,27.147835766900002,1997-05-03T04:00:00Z
FKNMS,X1997050400_water_temp_0,7331.8911706,27.3318911706,1997-05-04T04:00:00Z
FKNMS,X1997050500_water_temp_0,7620.5797615,27.6205797615,1997-05-05T04:00:00Z
FKNMS,X1997050600_water_temp_0,7040.6302467,27.0406302467,1997-05-06T04:00:00Z
FKNMS,X1997050700_water_temp_0,6902.5481177,26.9025481177,1997-05-07T04:00:00Z
FKNMS,X1997050800_water_temp_0,6873.0266004,26.8730266004,1997-05-08T04:00:00Z
FKNMS,X1997050900_water_temp_0,6934.9554568,26.9349554568,1997-05-09T04:00:00Z
FKNMS,X1997051000_water_temp_0,7381.6976701,27.3816976701,1997-05-10T04:00:00Z
FKNMS,X1997051100_water_temp_0,7727.6801224,27.7276801224,1997-05-11T04:00:00Z
FKNMS,X1997051200_water_temp_0,7493.1106831,27.4931106831,1997-05-12T04:00:00Z
FKNMS,X1997051300_water_temp_0,7417.939995,27.417939995,1997-05-13T04:00:00Z
FKNMS,X1997051400_water_temp_0,7653.0593273,27.6530593273,1997-05-14T04:00:00Z
FKNMS,X1997051500_water_temp_0,8631.1601053,28.631160105299998,1997-05-15T04:00:00Z
FKNMS,X1997051600_water_temp_0,8655.8159341,28.655815934099998,1997-05-16T04:00:00Z
FKNMS,X1997051700_water_temp_0,8224.5262729,28.2245262729,1997-05-17T04:00:00Z
FKNMS,X1997051800_water_temp_0,7714.2353281,27.7142353281,1997-05-18T04:00:00Z
FKNMS,X1997051900_water_temp_0,7733.0501306,27.7330501306,1997-05-19T04:00:00Z
FKNMS,X1997052000_water_temp_0,7856.6507918,27.8566507918,1997-05-20T04:00:00Z
FKNMS,X1997052100_water_temp_0,8631.3595421000009,28.6313595421,1997-05-21T04:00:00Z
FKNMS,X1997052200_water_temp_0,9472.4955462,29.4724955462,1997-05-22T04:00:00Z
FKNMS,X1997052300_water_temp_0,9407.1506404,29.407150640399998,1997-05-23T04:00:00Z
FKNMS,X1997052400_water_temp_0,9285.2902973,29.2852902973,1997-05-24T04:00:00Z
FKNMS,X1997052500_water_temp_0,8316.9424677,28.316942467700002,1997-05-25T04:00:00Z
FKNMS,X1997052600_water_temp_0,8229.2642368,28.2292642368,1997-05-26T04:00:00Z
FKNMS,X1997052700_water_temp_0,9126.4347025,29.1264347025,1997-05-27T04:00:00Z
FKNMS,X1997052800_water_temp_0,9423.7863496,29.4237863496,1997-05-28T04:00:00Z
FKNMS,X1997052900_water_temp_0,9862.900984,29.862900984,1997-05-29T04:00:00Z
FKNMS,X1997053000_water_temp_0,8733.5447055,28.7335447055,1997-05-30T04:00:00Z
FKNMS,X1997053100_water_temp_0,9315.9407102,29.315940710200003,1997-05-31T04:00:00Z
FKNMS,X1997060100_water_temp_0,9726.7003273,29.7267003273,1997-06-01T04:00:00Z
FKNMS,X1997060200_water_temp_0,9064.5662185,29.064566218499998,1997-06-02T04:00:00Z
FKNMS,X1997060300_water_temp_0,9086.8378717,29.0868378717,1997-06-03T04:00:00Z
FKNMS,X1997060400_water_temp_0,9770.2907655,29.7702907655,1997-06-04T04:00:00Z
FKNMS,X1997060500_water_temp_0,9669.2459424,29.669245942400003,1997-06-05T04:00:00Z
FKNMS,X1997060600_water_temp_0,9610.9952456,29.6109952456,1997-06-06T04:00:00Z
FKNMS,X1997060700_water_temp_0,9472.6934147,29.4726934147,1997-06-07T04:00:00Z
FKNMS,X1997060800_water_temp_0,9340.8780185,29.3408780185,1997-06-08T04:00:00Z
FKNMS,X1997060900_water_temp_0,8625.9950846,28.6259950846,1997-06-09T04:00:00Z
FKNMS,X1997061000_water_temp_0,7937.041361,27.937041361,1997-06-10T04:00:00Z
FKNMS,X1997061100_water_temp_0,8031.1898602,28.0311898602,1997-06-11T04:00:00Z
FKNMS,X1997061200_water_temp_0,8552.0423228,28.5520423228,1997-06-12T04:00:00Z
FKNMS,X1997061300_water_temp_0,9139.7270451,29.139727045100003,1997-06-13T04:00:00Z
FKNMS,X1997061400_water_temp_0,9451.2832058,29.451283205800003,1997-06-14T04:00:00Z
FKNMS,X1997061500_water_temp_0,9411.5635541,29.4115635541,1997-06-15T04:00:00Z
FKNMS,X1997061600_water_temp_0,9068.279888,29.068279888,1997-06-16T04:00:00Z
FKNMS,X1997061700_water_temp_0,10988.7264931,30.988726493100003,1997-06-17T04:00:00Z
FKNMS,X1997061800_water_temp_0,10129.1977836,30.1291977836,1997-06-18T04:00:00Z
FKNMS,X1997061900_water_temp_0,9870.8946028,29.8708946028,1997-06-19T04:00:00Z
FKNMS,X1997062000_water_temp_0,9899.6619137,29.8996619137,1997-06-20T04:00:00Z
FKNMS,X1997062100_water_temp_0,9864.3336809,29.8643336809,1997-06-21T04:00:00Z
FKNMS,X1997062200_water_temp_0,9670.6449721,29.6706449721,1997-06-22T04:00:00Z
FKNMS,X1997062300_water_temp_0,9490.0653898,29.4900653898,1997-06-23T04:00:00Z
FKNMS,X1997062400_water_temp_0,9540.7658951,29.5407658951,1997-06-24T04:00:00Z
FKNMS,X1997062500_water_temp_0,9152.4237048,29.1524237048,1997-06-25T04:00:00Z
FKNMS,X1997062600_water_temp_0,9011.1339209,29.0111339209,1997-06-26T04:00:00Z
FKNMS,X1997062700_water_temp_0,9287.6529928,29.2876529928,1997-06-27T04:00:00Z
FKNMS,X1997062800_water_temp_0,9517.3198207,29.517319820700003,1997-06-28T04:00:00Z
FKNMS,X1997062900_water_temp_0,9721.9306809,29.7219306809,1997-06-29T04:00:00Z
FKNMS,X1997063000_water_temp_0,9761.8541011,29.7618541011,1997-06-30T04:00:00Z
FKNMS,X1997070100_water_temp_0,10184.8263316,30.1848263316,1997-07-01T04:00:00Z
